date	topic	tweets	users	pos_tweets	neg_tweets	nrl_tweets	pos_users	neg_users	nrl_users	pos_summary	neg_summary	nrl_summary	category	average_tweets	average_users	average_pos_tweets	average_neg_tweets	average_nrl_tweets	average_pos_users	average_neg_users	average_nrl_users
20170526	teacher	5	5	3	0	2	2	0	2	<NONSENSESUMMARYTAG>Rather than believe any political party about school funding, just ask your kids head teacher if their school has enough budget. #GE2017</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>this is like when u make a point in an essay with no substance &amp; no supporting evidence &amp; u just hope ur teacher do… https://t.co/5gA7rzL9Ck</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>this is like the bullshit point you include at the end of your essay bcos you know your teacher won't care by that… https://t.co/2dPplRkXf2</NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>That's why every teacher I know &amp; every teacher they know will be Voting Labour #GE2017 #JC4PM https://t.co/3pYoLOyNL7</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>And Tories promising another 7% cut to schools. Any teacher or parent of state educated kids would be mad to vote f… https://t.co/S7U1IFeaA3</NONSENSESUMMARYTAG>	Education	7.1	7.1	1.4	0.0	5.7	1.3	0.0	5.6
20170526	hospital	2	2	0	0	2	0	0	2	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>Presumably-get ticket &amp; then this stamped or swapped w another so people not visiting hospital don't misuse spaces… https://t.co/wxQQBNxMmG</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>Tim Aker GE2017 Vlog (16 of 30) Picked the hospital parking charges cherry from the UKIP manifesto without mentioni… https://t.co/BvR1r2lEmA</NONSENSESUMMARYTAG>	NHS	10.2	10.2	2.4	0.0	7.8	2.4	0.0	7.4
20170526	terrorists	818	818	194	0	624	191	0	567	<NONSENSESUMMARYTAG>RT @CB27434252: #bbcqt Police should also have more powers of searching property of suspected terrorists including searching thier phone &amp;…</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @mad_bad_dad: @DVATW @viesvies1 Man meets Adams, man meets McGuinness, man says he has never met terrorists. Cut from the same cloth. @l…</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @mad_bad_dad: @DVATW @viesvies1 Man meets Adams, man meets McGuinness, man says he has never met terrorists. Cut from the same cloth. @l…</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @StopTheresa_May: While Home Secretary @theresa_may's leadership was described as "shambolic" as her poor judgement risked terrorists… </NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @StopTheresa_May: While Home Secretary @theresa_may's leadership was described as "shambolic" as her poor judgement risked terrorists… </NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>Why wont Jeremy Corbyn say most UK terrorists come from Labour areas &amp; why Labour areas dont stop them? #manchesterattacks #bbcdp #newsnight</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @evanssmd: This is going to be a speach by a terrorist sympathiser blaming everyone but the terrorists. https://t.co/760PUybnGm #GE2017</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @evanssmd: This is going to be a speach by a terrorist sympathiser blaming everyone but the terrorists. https://t.co/760PUybnGm #GE2017</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @evanssmd: This is going to be a speach by a terrorist sympathiser blaming everyone but the terrorists. https://t.co/760PUybnGm #GE2017</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>#GE2017 If Corbyn wins, future attacks will fall........ even the terrorists will want to leave the country. Albert Steptoe rules.</NONSENSESUMMARYTAG>	None	898.9166666666666	898.9166666666666	203.5	0.0	695.4166666666666	199.5	0.0	626.4166666666666
20170526	nhs	2	2	0	0	2	0	0	2	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>Vote for education. Vote for the NHS. Vote for the Police. Vote for the UK. #VoteLabour #GE2017 #JeremyCorbyn</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @LeonSeth7: @Jeremy_Hunt So proud u want to privatise the NHS. Thinking of Voting @Conservatives watch this #VoteNHS… </NONSENSESUMMARYTAG>	NHS	3925.733333333333	3925.733333333333	658.9333333333333	0.0	3266.8	596.0	0.0	2512.266666666667
20170526	housing	60	60	8	0	52	8	0	51	<NONSENSESUMMARYTAG>RT @heart_is_co_uk: genrentuk: RT acorn_sheffield: EVENT ANNOUNCEMENT #GE2017: Ask the candidates what they'll do on housing in #Sheff… htt…</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>All the info you need! 👌 #GeneralElection #property #teresamay  The manifesto round-up on housing https://t.co/8G5arTT83N via @po_st</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @turleyplanning: What does the election mean for planning? @theplaneur speaks to @citiesmode on the Housing White Paper and #GE2017 http…</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>A change manifesto: Negotiate a progressive Brexit, tackle crisis in health, social care &amp; housing https://t.co/o4jhzE8fkX @IPPR  #GE2017</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @WilliamThomas07: All the info you need! 👌 #GeneralElection #property #teresamay  The manifesto round-up on housing https://t.co/8G5arTT…</NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>RT @PlutoPress: Austerity, corruption and housing. Here's our #GeneralElection2017 Reading List – All Pluto books 50% off! #Ge2017… </NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @leithopenspace: On housing, education &amp; NHS spending @martin_veart sees local priorities &amp; national need #GE2017 #onlinehustings https:…</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @leithopenspace: On housing, education &amp; NHS spending @martin_veart sees local priorities &amp; national need #GE2017 #onlinehustings https:…</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @YAbidat: #GE2017 your voice mattersThis is my view!Tories what they given us? Welfare cuts,SocialCare crisis,Housing cri… </NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @PoliticalQuaker: Housing is an integral element of social and economic justice. Ask GE2017# candidates how they’ll create safe, secure,…</NONSENSESUMMARYTAG>	Housing	190.8	190.8	39.8	0.0	151.0	38.2	0.0	140.6
20170526	thegreenparty	2	2	0	0	2	0	0	2	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>RT @theipaper: .@TheGreenParty's education policy will include promises to scrap SATs and the academies programme #ge17 https://t.co/zG2Tz3…</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT catherinerowett: It's simple really. Not surprising Labour have now also adopted this TheGreenParty policy. https://t.co/u0TIiCDyWo</NONSENSESUMMARYTAG>	None	2.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0
20170526	snp	498	498	65	0	433	65	0	346	<NONSENSESUMMARYTAG>RT @celticman223: Do not let the TORIES drown Scotland......Let them hear us by voting SNP @IsThisAB0t #GE2017 @theSNP</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @celticman223: Do not let the TORIES drown Scotland......Let them hear us by voting SNP @IsThisAB0t #GE2017 @theSNP</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @celticman223: Do not let the TORIES drown Scotland......Let them hear us by voting SNP @IsThisAB0t #GE2017 @theSNP</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @celticman223: Do not let the TORIES drown Scotland......Let them hear us by voting SNP @IsThisAB0t #GE2017 @theSNP</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @celticman223: Do not let the TORIES drown Scotland......Let them hear us by voting SNP @IsThisAB0t #GE2017 @theSNP</NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>RT @scottishlabour: In East Lothian and seats across Scotland,Labour is in pole position to beat the SNP. 🏎 #GE2017 https://t.co/Jzmz6cXVzu</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @scottishlabour: In East Lothian and seats across Scotland,Labour is in pole position to beat the SNP. 🏎 #GE2017 https://t.co/Jzmz6cXVzu</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @scottishlabour: In East Lothian and seats across Scotland,Labour is in pole position to beat the SNP. 🏎 #GE2017 https://t.co/Jzmz6cXVzu</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @scottishlabour: In East Lothian and seats across Scotland,Labour is in pole position to beat the SNP. 🏎 #GE2017 https://t.co/Jzmz6cXVzu</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @scottishlabour: In East Lothian and seats across Scotland,Labour is in pole position to beat the SNP. 🏎 #GE2017 https://t.co/Jzmz6cXVzu</NONSENSESUMMARYTAG>	Political Party	3765.230769230769	3765.230769230769	585.5384615384615	0.0	3179.6923076923076	518.8461538461538	0.0	1944.3846153846155
20170526	tory	5181	5181	422	0	4759	393	0	3466	<NONSENSESUMMARYTAG>I've gotta vote, you've gotta vote, don't vote Tory! #ToriesOut #ToriesOut #ToriesOut https://t.co/dXKjGbgmxi</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @LeeFergusson: A 25 point lead down to 5! This is not just 'one poll' there has continous erosion in the Tory lead over the course of th…</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>Itching to call #GE2017 but just can't; anything can happen in next 10 days.So sure of #GE2015 put large bet on 10-15 Tory majority. Bingo</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @gallantfive: We love the Germans, &amp; the French, &amp; ... What We hate is Tory &amp; UKIP lies. #GE2017 #dontvotetory #Manchester #brexit https…</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @gm6016: I will #VoteLabour for proper funding for our schools &amp; colleges. Vote for an end to Tory cuts. #ge2017 https://t.co/TSjA7nuSQe</NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>RT @AaronPorter: Classic Tory tactics. When said by Labour they are hideous, but said by a fellow Tory apparently acceptable. Fallon… </NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @AaronPorter: Classic Tory tactics. When said by Labour they are hideous, but said by a fellow Tory apparently acceptable. Fallon… </NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @AaronPorter: Classic Tory tactics. When said by Labour they are hideous, but said by a fellow Tory apparently acceptable. Fallon… </NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @AaronPorter: Classic Tory tactics. When said by Labour they are hideous, but said by a fellow Tory apparently acceptable. Fallon… </NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @AaronPorter: Classic Tory tactics. When said by Labour they are hideous, but said by a fellow Tory apparently acceptable. Fallon… </NONSENSESUMMARYTAG>	None	12741.423076923076	12741.423076923076	1946.1923076923076	0.0	10795.23076923077	1759.423076923077	0.0	7209.153846153846
20170526	bobbies	2	2	0	0	2	0	0	2	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>RT @stephane_ulrich: Labour want to reverse police budget cuts and 'save our bobbies'..The Tories? Well they don't care..#bbcqt</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>20,000 extra 'beat bobbies' scattered around the UK many of who worked in offices didn't stop 7/7 &amp; they wouldn't h… https://t.co/vv0204C02q</NONSENSESUMMARYTAG>	None	2.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0
20170526	labour	8103	8103	1184	0	6919	1121	0	4973	<NONSENSESUMMARYTAG>People really want to vote for this Muppet? REALLY?? This country has gone mad... Labour is NOT the answer… https://t.co/NbQxx9kPrW</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>@liamyoung I've detested the Tories since I was 12 but I've never hoped for a Labour victory like this… https://t.co/GFcw1RbHRY</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>In safe Tory seats where @UKIP was 2nd in GE15 if you believe in UKIP #VoteUKIP - it WILL NOT let in Labour - but you might get UKIP! 😎</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>Theresea May She's a Liar Liar Captain Ska Watch &amp; Retweet before you vote Labour in General Election 2017 https://t.co/frrML944Q1 #GE2017</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>City Bankers Help Tory Party Pull In £1.6m In Election Donations - Four Times As Much As Labour #GE2017 #VoteLabour https://t.co/6uJHvCsiVx</NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>Vote Labour ⚘ https://t.co/2e9VAZPyjW</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>#vote labour https://t.co/1ZKROi4VtQ</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @AaronPorter: Classic Tory tactics. When said by Labour they are hideous, but said by a fellow Tory apparently acceptable. Fallon… </NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @AaronPorter: Classic Tory tactics. When said by Labour they are hideous, but said by a fellow Tory apparently acceptable. Fallon… </NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @AaronPorter: Classic Tory tactics. When said by Labour they are hideous, but said by a fellow Tory apparently acceptable. Fallon… </NONSENSESUMMARYTAG>	Political Party	21143.0	21143.0	2037.12	0.0	19105.88	1811.0	0.0	11958.8
20170526	economy	446	446	81	0	365	78	0	337	<NONSENSESUMMARYTAG>Austerity is a lie - a good education for every child in this country is vital for our economy and society. #GE2017  https://t.co/cZ7PERQ11P</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>@CCHQPress And as the IFS said today, your plans on reducing immigration will damage both the economy and public fi… https://t.co/7HMw8uc5zk</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>Neither is Muslim-appeasing May. She's a liability. Vote #UKIP for free speech, a sound economy &amp; robust action aga… https://t.co/iKHJCAmk8I</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @CCHQPress: Corbyn had no answers on Brexit – because he is totally unable to lead our country and get a good deal, and keep the economy…</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @CCHQPress: Corbyn had no answers on Brexit – because he is totally unable to lead our country and get a good deal, and keep the economy…</NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>RT @jamesak47: @iancollinsuk showing same level of understanding of UK economy as that of far too many MPs' understanding of EU &amp;… </NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @jamesak47: @iancollinsuk showing same level of understanding of UK economy as that of far too many MPs' understanding of EU &amp;… </NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @jamesak47: @iancollinsuk showing same level of understanding of UK economy as that of far too many MPs' understanding of EU &amp;… </NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @Panopticon6: Coalition of chaos? Chaos is what we've got: economy tanking, records levels of poverty, welfare state collapsed, N… </NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @UKIPNFKN: Fears for economy as number of EU migrants leaving #Brexit Britain surges via @independent#GE2017 #WeakAndWobblyhttps://t.c…</NONSENSESUMMARYTAG>	None	1127.357142857143	1127.357142857143	219.28571428571428	0.0	908.0714285714286	208.64285714285714	0.0	767.2857142857143
20170526	assault	2	2	0	0	2	0	0	2	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG></NONSENSESUMMARYTAG>	<NONSENSESUMMARYTAG>RT @bluehand007: Remember when we had harassment.. assault and threatening behavior laws? why do we need so called *Hate Crime* #BBCQT #Blu…</NONSENSESUMMARYTAG><NONSENSESUMMARYTAG>RT @alexg1215: Criticises Corbyn about breaching a political truce, next tweet talks about the launch of an "assault" on Corbyn… </NONSENSESUMMARYTAG>	Crime	3.0	3.0	0.6666666666666666	0.0	2.3333333333333335	0.6666666666666666	0.0	2.3333333333333335
